chrom,start0,end0,gene_id,gene_name,strand
chr8,7678525,7681402,ENSG00000186562.8_8,DEFB105A,-
chr8,7682660,7686575,ENSG00000186579.3_7,DEFB106A,+
chr8,7693957,7698764,ENSG00000176782.3_7,DEFB104A,+
chr8,7705397,7726389,ENSG00000178287.18_16,SPAG11A,+
chr8,7738913,7740185,ENSG00000176797.4_7,DEFB103A,+
chr8,7752198,7754238,ENSG00000171711.3_7,DEFB4A,+
chr8,7783858,7809935,ENSG00000215356.4_5,ZNF705B,+
chr8,7829182,7830775,ENSG00000237038.5_9,USP17L8,-
chr8,7833914,7835507,ENSG00000225327.3_8,USP17L3,-
chr8,7847791,7855167,ENSG00000205989.2_11,DEFB109C,-
chr8,7869863,7872874,ENSG00000233115.5_11,FAM90A11,-
chr8,7877509,7880520,ENSG00000215354.10_8,FAM90A24,-
chr8,7885157,7888168,ENSG00000254229.4_10,FAM90A12,-
chr8,8046157,8046331,ENSG00000268955.1,LRLE1,-
chr8,8175257,8243949,ENSG00000275342.6_10,PRAG1,-
chr8,8559446,8561606,ENSG00000253958.2_7,CLDN23,+
chr8,8640863,8751140,ENSG00000147324.11_9,MFHAS1,-
chr8,8859656,8974256,ENSG00000104626.15_9,ERI1,+
chr8,8993764,9009084,ENSG00000173281.5_9,PPP1R3B,-
chr8,9413421,9639856,ENSG00000173273.17_9,TNKS,+
chr8,9911801,10286401,ENSG00000175806.15_10,MSRA,+
chr8,10340387,10405134,ENSG00000253649.6_14,PRSS51,-
chr8,10383041,10411676,ENSG00000184647.11_7,PRSS55,+
chr8,10463858,10569697,ENSG00000183638.6_9,RP1L1,-
chr8,10530137,10558100,ENSG00000171060.11_16,C8orf74,+
chr8,10581277,10588021,ENSG00000171056.8_10,SOX7,-
chr8,10582908,10697357,ENSG00000258724.1_15,PINX1,-
chr8,10622470,10697394,ENSG00000254093.9_17,PINX1,-
chr8,10753554,11059342,ENSG00000171044.11_13,XKR6,-
chr8,10983979,10987745,ENSG00000215346.3,AF131215.5,-
chr8,11142324,11185655,ENSG00000104643.10_7,MTMR9,+
chr8,11188520,11189869,ENSG00000177710.6_7,SLC35G5,+
chr8,11278984,11333417,ENSG00000154319.16_19,FAM167A,-
chr8,11344402,11422108,ENSG00000136573.16_10,BLK,+
chr8,11534467,11617511,ENSG00000136574.19_11,GATA4,+
chr8,11618895,11620309,ENSG00000255394.2,C8orf49,+
chr8,11627147,11644854,ENSG00000154328.16_7,NEIL2,+
chr8,11653081,11696904,ENSG00000079459.14_13,FDFT1,+
chr8,11700032,11727042,ENSG00000164733.23_19,CTSB,-
chr8,11831445,11832108,ENSG00000205884.2_10,DEFB136,-
chr8,11839764,11842099,ENSG00000205883.3_6,DEFB135,+
chr8,11850682,11858261,ENSG00000205882.9_11,DEFB134,-
chr8,11921897,11929256,ENSG00000233050.1_12,DEFB130B,-
chr8,11946846,11973025,ENSG00000215343.8_3,ZNF705D,+
chr8,11989925,11991608,ENSG00000226430.7_8,USP17L7,-
chr8,11993943,11996358,ENSG00000223443.3_8,USP17L2,-
chr8,12008396,12015542,ENSG00000254866.3_11,DEFB109D,-
chr8,12039604,12051642,ENSG00000186523.15_13,FAM86B1,-
chr8,12168470,12175825,ENSG00000232948.1_12,DEFB130A,-
chr8,12281919,12293915,ENSG00000145002.13_12,FAM86B2,-
chr8,12579414,12613582,ENSG00000154359.13_9,LONRF1,-
chr8,12803150,12889012,ENSG00000250305.9_12,TRMT9B,+
chr8,12940869,13462119,ENSG00000164741.15_16,DLC1,-
chr8,13424377,13425797,ENSG00000164743.5_7,C8orf48,+
chr8,13942353,15095940,ENSG00000185053.14_10,SGCZ,-
chr8,15274723,15624158,ENSG00000104723.21_16,TUSC3,+
chr8,15965386,16424999,ENSG00000038945.15_16,MSR1,-
chr8,16849689,16859854,ENSG00000078579.9_10,FGF20,-
chr8,16884746,16983389,ENSG00000155970.13_16,MICU3,+
chr8,17013990,17082308,ENSG00000104219.13_8,ZDHHC2,+
chr8,17082474,17104387,ENSG00000198791.12_11,CNOT7,-
chr8,17104439,17159936,ENSG00000155975.10_9,VPS37A,+
chr8,17154302,17271037,ENSG00000003987.14_9,MTMR7,-
chr8,17354596,17428082,ENSG00000003989.18_14,SLC7A2,+
chr8,17433941,17501580,ENSG00000104213.13_7,PDGFRL,+
chr8,17501303,17658603,ENSG00000129422.15_15,MTUS1,-
chr8,17721888,17767874,ENSG00000104760.17_10,FGL1,-
chr8,17780350,17887457,ENSG00000078674.20_15,PCM1,+
chr8,17913500,17942507,ENSG00000104763.20_24,ASAH1,-
chr8,18027985,18081198,ENSG00000171428.15_7,NAT1,+
chr8,18248791,18258728,ENSG00000156006.5_7,NAT2,+
chr8,18384812,18942240,ENSG00000156011.19_17,PSD3,-
chr8,19171203,19253729,ENSG00000104611.12_12,SH2D4A,+
chr8,19261671,19615540,ENSG00000147408.16_13,CSGALNACT1,-
chr8,19674901,19709594,ENSG00000104613.12_15,INTS10,+
chr8,19759227,19824770,ENSG00000175445.17_16,LPL,+
chr8,20002365,20040717,ENSG00000036565.15_14,SLC18A1,-
chr8,20054891,20087910,ENSG00000147416.12_11,ATP6V1B2,+
chr8,20103675,20161474,ENSG00000061337.16_11,LZTS1,-
chr8,21547909,21669869,ENSG00000168546.11_11,GFRA2,-
chr8,21766383,21771201,ENSG00000147443.13_10,DOK2,-
chr8,21777172,21864096,ENSG00000130227.17_11,XPO7,+
chr8,21881635,21894408,ENSG00000158806.14_15,NPM2,+
chr8,21899908,21906320,ENSG00000158815.11_11,FGF17,+
chr8,21906505,21940038,ENSG00000158856.19_14,DMTN,+
chr8,21946660,21962422,ENSG00000158863.22_8,FHIP2B,+
chr8,21963258,21966932,ENSG00000275074.3_10,NUDT18,-
chr8,21971931,21990897,ENSG00000168453.16_13,HR,-
chr8,21987970,21988523,ENSG00000288677.2_7,HRURF,-
chr8,21995532,21999464,ENSG00000168476.12_10,REEP4,-
chr8,22004342,22014597,ENSG00000168481.9_11,LGI3,-
chr8,22014425,22021992,ENSG00000168484.13_16,SFTPC,+
chr8,22022652,22069839,ENSG00000168487.20_11,BMP1,+
chr8,22077215,22089614,ENSG00000168490.14_11,PHYHIP,-
chr8,22102645,22112114,ENSG00000168495.13_10,POLR3D,+
chr8,22132828,22215081,ENSG00000197181.12_7,PIWIL2,+
chr8,22224790,22291642,ENSG00000104635.15_18,SLC39A14,+
chr8,22298331,22398655,ENSG00000120910.15_10,PPP3CC,+
chr8,22402498,22433301,ENSG00000120896.14_10,SORBS3,+
chr8,22435791,22455538,ENSG00000120913.24_17,PDLIM2,+
chr8,22446786,22459597,ENSG00000248235.6_14,ENSG00000248235,+
chr8,22457111,22461663,ENSG00000241852.11_14,C8orf58,+
chr8,22462269,22478477,ENSG00000158941.17_12,CCAR2,+
chr8,22477930,22526661,ENSG00000147439.14_16,BIN3,-
chr8,22545171,22550993,ENSG00000179388.9_18,EGR3,-
chr8,22570763,22857513,ENSG00000134020.8_10,PEBP4,-
chr8,22844929,22878022,ENSG00000008853.18_9,RHOBTB2,+
chr8,22877645,22926544,ENSG00000120889.13_10,TNFRSF10B,-
chr8,22941915,22973049,ENSG00000284956.1_9,ENSG00000284956,+
chr8,22960433,22974958,ENSG00000173535.15_7,TNFRSF10C,+
chr8,22993100,23021540,ENSG00000173530.6_9,TNFRSF10D,-
chr8,23047964,23082615,ENSG00000104689.10_12,TNFRSF10A,-
chr8,23101149,23119513,ENSG00000147457.14_8,CHMP7,+
chr8,23127632,23153792,ENSG00000104679.12_21,R3HCC1,+
chr8,23154409,23282841,ENSG00000134013.16_11,LOXL2,-
chr8,23243295,23315208,ENSG00000197217.13_13,ENTPD4,-
chr8,23386468,23432976,ENSG00000147454.14_11,SLC25A37,+
chr8,23536209,23540451,ENSG00000167034.10_13,NKX3-1,-
chr8,23559252,23564269,ENSG00000180053.8_9,NKX2-6,-
chr8,23699441,23712319,ENSG00000159167.12_9,STC1,-
chr8,24151581,24216527,ENSG00000042980.14_12,ADAM28,+
chr8,24241797,24263526,ENSG00000134028.14_9,ADAMDEC1,+
chr8,24298442,24384483,ENSG00000069206.15_9,ADAM7,+
chr8,24771270,24776611,ENSG00000104722.14_9,NEFM,+
chr8,24808467,24814235,ENSG00000277586.4_9,NEFL,-
chr8,25042203,25275598,ENSG00000147459.18_8,DOCK5,+
chr8,25276773,25282170,ENSG00000147437.10_9,GNRH1,-
chr8,25285362,25315992,ENSG00000104756.17_10,KCTD9,-
chr8,25316714,25365427,ENSG00000184661.14_11,CDCA2,+
chr8,25699240,25902929,ENSG00000221818.9_9,EBF2,-
chr8,26149023,26230196,ENSG00000221914.11_15,PPP2R2A,+
chr8,26240569,26363152,ENSG00000104765.16_8,BNIP3L,+
chr8,26362216,26371608,ENSG00000240694.9_9,PNMA2,-
chr8,26371546,26515694,ENSG00000092964.18_12,DPYSL2,+
chr8,26605666,26724795,ENSG00000120907.18_10,ADRA1A,-
chr8,27092824,27115937,ENSG00000015592.17_13,STMN4,-
chr8,27142402,27168789,ENSG00000104228.13_9,TRIM35,-
chr8,27168998,27316908,ENSG00000120899.18_16,PTK2B,+
chr8,27317272,27337400,ENSG00000120903.13_14,CHRNA2,-
chr8,27348297,27406132,ENSG00000120915.15_13,EPHX2,+
chr8,27454433,27472217,ENSG00000120885.22_13,CLU,-
chr8,27491384,27534293,ENSG00000168077.14_7,SCARA3,+
chr8,27590832,27630170,ENSG00000147419.19_10,CCDC25,-
chr8,27629465,27670157,ENSG00000171320.15_9,ESCO2,+
chr8,27667140,27695599,ENSG00000168078.10_9,PBK,-
chr8,27727399,27850190,ENSG00000168079.17_10,SCARA5,-
chr8,27879480,27941453,ENSG00000189233.12_9,NUGGC,-
chr8,27947189,28048673,ENSG00000134014.18_16,ELP3,+
chr8,28174502,28200872,ENSG00000168081.9_8,PNOC,+
chr8,28203106,28260218,ENSG00000186918.14_20,ZNF395,-
chr8,28205803,28347795,ENSG00000214050.8_16,FBXO16,-
chr8,28351721,28431784,ENSG00000104290.11_11,FZD3,+
chr8,28457985,28614078,ENSG00000012232.10_8,EXTL3,+
chr8,28625177,28747759,ENSG00000104299.15_11,INTS9,-
chr8,28747911,28922281,ENSG00000147421.18_16,HMBOX1,+
chr8,28924794,29120641,ENSG00000197892.13_9,KIF13B,-
chr8,29190580,29208201,ENSG00000120875.9_10,DUSP4,-
chr8,29920518,29940724,ENSG00000133872.14_18,SARAF,-
chr8,29952923,30034724,ENSG00000104660.19_10,LEPROTL1,+
chr8,29989186,30002181,ENSG00000177669.4_9,MBOAT4,-
chr8,30013834,30041155,ENSG00000104671.8_8,DCTN6,+
chr8,30242026,30429773,ENSG00000157110.16_15,RBPMS,+
chr8,30435834,30515753,ENSG00000197265.9_13,GTF2E2,-
chr8,30496096,30503581,ENSG00000253457.4_9,SMIM18,+
chr8,30535582,30585363,ENSG00000104687.14_17,GSR,-
chr8,30586647,30624522,ENSG00000104691.16_14,UBXN8,+
chr8,30631972,30671830,ENSG00000104695.13_16,PPP2CB,-
chr8,30689059,30770524,ENSG00000133863.9_16,TEX15,-
chr8,30853317,30891231,ENSG00000172733.12_10,PURG,-
chr8,30891303,31033654,ENSG00000165392.11_8,WRN,+
chr8,31496737,32713184,ENSG00000157168.22_21,NRG1,+
chr8,32504720,32504909,ENSG00000286131.1_6,ENSG00000286131,+
chr8,33228341,33330664,ENSG00000172728.16_12,FUT10,-
chr8,33330903,33370703,ENSG00000129696.13_12,TTI2,-
chr8,33342699,33358780,ENSG00000198042.11_8,MAK16,+
chr8,33405271,33424646,ENSG00000133874.2_9,RNF122,-
chr8,33448847,33457541,ENSG00000133878.9_13,DUSP26,-
chr8,35092992,35654068,ENSG00000156687.11_16,UNC5D,+
chr8,36641841,36793643,ENSG00000215262.8_16,KCNU1,+
chr8,37553299,37557537,ENSG00000183779.7_7,ZNF703,+
chr8,37594118,37615940,ENSG00000147475.17_15,ERLIN2,+
chr8,37620112,37637286,ENSG00000147471.12_12,PLPBP,+
chr8,37641708,37702414,ENSG00000020181.18_8,ADGRA2,+
chr8,37700785,37707379,ENSG00000104221.14_9,BRF2,-
chr8,37716135,37757015,ENSG00000156675.16_14,RAB11FIP1,-
chr8,37791798,37797642,ENSG00000169154.7_10,GOT1L1,-
chr8,37791857,37823471,ENSG00000285880.1_8,ENSG00000285880,-
chr8,37820507,37824117,ENSG00000188778.6_15,ADRB3,-
chr8,37888051,37917883,ENSG00000187840.5_7,EIF4EBP1,+
chr8,37963010,38001594,ENSG00000129691.16_13,ASH2L,+
chr8,38000217,38008510,ENSG00000147465.12_9,STAR,-
chr8,38020852,38034248,ENSG00000175324.10_9,LSM1,-
chr8,38034050,38070819,ENSG00000156735.11_7,BAG4,+
chr8,38082735,38133076,ENSG00000085788.14_20,DDHD2,+
chr8,38120647,38126761,ENSG00000147535.17_19,PLPP5,-
chr8,38127221,38239790,ENSG00000147548.17_19,NSD3,-
chr8,38243724,38267045,ENSG00000165046.13_13,LETM2,+
chr8,38257732,38326352,ENSG00000077782.23_19,FGFR1,-
chr8,38585703,38710546,ENSG00000147526.20_18,TACC1,+
chr8,38758752,38831431,ENSG00000169499.15_16,PLEKHA2,+
chr8,38831746,38846182,ENSG00000169495.5_7,HTRA4,+
chr8,38846326,38854343,ENSG00000169490.17_14,TM2D2,-
chr8,38854272,38962964,ENSG00000168615.13_12,ADAM9,+
chr8,38964508,39142436,ENSG00000197140.15_9,ADAM32,+
chr8,39442007,39587584,ENSG00000168619.16_9,ADAM18,+
chr8,39601253,39695746,ENSG00000104755.16_12,ADAM2,-
chr8,39759793,39786309,ENSG00000131203.13_13,IDO1,+
chr8,39792132,39873911,ENSG00000188676.15_13,IDO2,+
chr8,40011000,40012829,ENSG00000176907.5_8,TCIM,+
chr8,40388108,40755352,ENSG00000165061.15_11,ZMAT4,-
chr8,41119480,41166992,ENSG00000104332.12_10,SFRP1,-
chr8,41345718,41368614,ENSG00000147533.19_12,GOLGA7,+
chr8,41386736,41402549,ENSG00000147536.12_8,GINS4,+
chr8,41434705,41482520,ENSG00000158669.11_12,GPAT4,+
chr8,41502695,41508336,ENSG00000165066.13_13,NKX6-3,-
chr8,41510738,41754259,ENSG00000029534.22_20,ANK1,-
chr8,41786996,41909512,ENSG00000083168.11_20,KAT6A,-
chr8,42010463,42029191,ENSG00000070718.13_12,AP3M2,+
chr8,42032235,42065227,ENSG00000104368.19_15,PLAT,-
chr8,42128819,42189978,ENSG00000104365.16_12,IKBKB,+
chr8,42195971,42229326,ENSG00000070501.12_15,POLB,+
chr8,42231580,42234747,ENSG00000104371.5_9,DKK4,-
chr8,42249141,42263455,ENSG00000078668.14_17,VDAC3,+
chr8,42273992,42397069,ENSG00000168575.11_10,SLC20A2,-
chr8,42396297,42410338,ENSG00000176209.12_9,SMIM19,+
chr8,42552508,42592550,ENSG00000147432.7_8,CHRNB3,+
chr8,42607762,42651535,ENSG00000147434.9_11,CHRNA6,-
chr8,42691816,42698468,ENSG00000131931.8_16,THAP1,-
chr8,42704779,42752433,ENSG00000120925.16_10,RNF170,-
chr8,42752088,42885678,ENSG00000168172.9_12,HOOK3,+
chr8,42873566,42932477,ENSG00000254673.1_12,ENSG00000254673,+
chr8,42889336,42940931,ENSG00000168522.13_15,FNTA,+
chr8,42948640,42986323,ENSG00000185900.11_15,POMK,+
chr8,42995606,43057998,ENSG00000165102.15_11,HGSNAT,+
chr8,43147625,43218661,ENSG00000188877.12_10,POTEA,+
chr8,48173469,48648868,ENSG00000164808.17_12,SPIDR,+
chr8,48649474,48650726,ENSG00000221869.5_8,CEBPD,-
chr8,48685671,48872738,ENSG00000253729.9_10,PRKDC,-
chr8,48872744,48890720,ENSG00000104738.19_20,MCM4,+
chr8,48920974,48977268,ENSG00000169139.12_13,UBE2V2,+
chr8,49623347,49647870,ENSG00000034239.11_12,CLXN,-
chr8,49830156,49834299,ENSG00000019549.13_13,SNAI2,-
chr8,49966869,49988652,ENSG00000168333.14_10,PPDPFL,+
chr8,50822348,51709252,ENSG00000147481.17_15,SNTG1,+
chr8,52232136,52722005,ENSG00000147485.13_12,PXDNL,-
chr8,52730134,52811746,ENSG00000168300.14_12,PCMTD1,-
chr8,52730142,52730969,ENSG00000232941.1,AC090186.1,+
chr8,53023397,53373519,ENSG00000147488.13_15,ST18,-
chr8,53446596,53477990,ENSG00000196711.9_11,ALKAL1,-
chr8,53535017,53658403,ENSG00000023287.13_18,RB1CC1,-
chr8,53851741,53856294,ENSG00000288611.1_3,NPBWR1,+
chr8,54138283,54164197,ENSG00000082556.14_12,OPRK1,-
chr8,54628102,54756118,ENSG00000047249.18_17,ATP6V1H,-
chr8,54764354,54871863,ENSG00000147509.14_14,RGS20,+
chr8,54879111,54935008,ENSG00000187735.16_11,TCEA1,-
chr8,54958926,55014577,ENSG00000120992.18_10,LYPLA1,-
chr8,55047800,55061074,ENSG00000137547.9_13,MRPL15,+
chr8,55370494,55373452,ENSG00000164736.6_7,SOX17,+
chr8,55421981,55784280,ENSG00000104237.11_11,RP1,+
chr8,56014587,56454613,ENSG00000206579.10_9,XKR4,+
chr8,56608982,56685966,ENSG00000167904.16_21,TMEM68,-
chr8,56686004,56739004,ENSG00000137574.11_7,TGS1,+
chr8,56792393,56926728,ENSG00000254087.8_14,LYN,+
chr8,56979812,56987069,ENSG00000008988.11_13,RPS20,-
chr8,57025500,57026541,ENSG00000172680.1_8,MOS,-
chr8,57073467,57123883,ENSG00000181690.8_9,PLAG1,-
chr8,57124244,57131368,ENSG00000170791.18_10,CHCHD7,+
chr8,57212563,57233335,ENSG00000170786.13_9,SDR16C5,-
chr8,57349232,57359230,ENSG00000181195.11_11,PENK,-
chr8,57870489,57906426,ENSG00000104331.9_18,BPNT2,-
chr8,58907081,59116838,ENSG00000169122.12_7,FAM110B,+
chr8,59323917,59364060,ENSG00000215114.10_7,UBXN2B,+
chr8,59402736,59412722,ENSG00000167910.4_9,CYP7A1,-
chr8,59465482,59495418,ENSG00000137575.12_12,SDCBP,+
chr8,59496062,59572412,ENSG00000035681.10_14,NSMAF,-
chr8,59717970,60031706,ENSG00000198846.6_10,TOX,-
chr8,61097970,61193959,ENSG00000178538.10_9,CA8,-
chr8,61429494,61536203,ENSG00000104388.15_10,RAB2A,+
chr8,61591298,61780587,ENSG00000171316.14_16,CHD7,+
chr8,61969716,62414204,ENSG00000177182.11_10,CLVS1,+
chr8,62413114,62627199,ENSG00000198363.18_15,ASPH,-
chr8,63161149,63926559,ENSG00000185942.13_12,NKAIN3,+
chr8,63927439,63951966,ENSG00000137563.13_13,GGH,-
chr8,63961111,63998612,ENSG00000137561.5_9,TTPA,-
chr8,64081111,64125344,ENSG00000185728.17_21,YTHDF3,+
chr8,65492921,65496184,ENSG00000180828.3_7,BHLHE22,+
chr8,65500319,65711294,ENSG00000172817.4_10,CYP7B1,-
chr8,66514692,66546452,ENSG00000104442.10_15,ARMC1,-
chr8,66556968,66683496,ENSG00000066855.16_11,MTFR1,+
chr8,66626568,66754557,ENSG00000205268.11_14,PDE7A,-
chr8,66933787,67013480,ENSG00000147570.10_8,DNAJC5B,+
chr8,67039130,67087720,ENSG00000147573.17_13,TRIM55,+
chr8,67088610,67090699,ENSG00000147571.5_9,CRH,-
chr8,67341248,67342968,ENSG00000179041.4_8,RRS1,+
chr8,67342419,67357559,ENSG00000285655.1_9,ENSG00000285655,+
chr8,67344720,67430759,ENSG00000285791.1_7,ENSG00000285791,+
chr8,67344726,67381142,ENSG00000147576.17_11,ADHFE1,+
chr8,67404560,67430759,ENSG00000169085.14_11,VXN,+
chr8,67474409,67526482,ENSG00000185697.17_14,MYBL1,-
chr8,67540721,67579466,ENSG00000175073.8_9,VCPIP1,-
chr8,67579830,67772707,ENSG00000288602.1_5,C8orf44-SGK3,+
chr8,67624968,67774257,ENSG00000104205.16_11,SGK3,+
chr8,67782983,67834283,ENSG00000178460.18_7,MCMDC2,+
chr8,67858735,67874826,ENSG00000261787.2_9,TCF24,-
chr8,67876333,67968839,ENSG00000178125.15_13,PPP1R42,-
chr8,67955313,67996018,ENSG00000121022.14_11,COPS5,-
chr8,67974651,68109013,ENSG00000104218.16_21,CSPP1,+
chr8,68085745,68256016,ENSG00000066777.9_14,ARFGEF1,-
chr8,68334272,68658613,ENSG00000165078.13_9,CPA6,-
chr8,68864280,69149267,ENSG00000046889.19_8,PREX2,+
chr8,69243189,69731258,ENSG00000165084.16_13,C8orf34,+
chr8,70378858,70573150,ENSG00000137573.14_10,SULF1,+
chr8,70579280,70747213,ENSG00000137571.11_10,SLCO5A1,-
chr8,70963885,70983928,ENSG00000147596.4_13,PRDM14,-
chr8,71022016,71316043,ENSG00000140396.13_12,NCOA2,-
chr8,71485452,71520651,ENSG00000067167.8_9,TRAM1,-
chr8,71547552,71581420,ENSG00000147592.9_9,LACTB2,-
chr8,71581573,71702606,ENSG00000221947.8_12,XKR9,+
chr8,72109667,72504260,ENSG00000104313.20_20,EYA1,-
chr8,72753794,72756647,ENSG00000178860.9_9,MSC,-
chr8,72932151,72987819,ENSG00000104321.11_9,TRPA1,-
chr8,73449459,73850584,ENSG00000182674.6_8,KCNB2,+
chr8,73921090,73960358,ENSG00000147601.15_14,TERF1,+
chr8,73976777,74036323,ENSG00000164764.11_10,SBSPON,-
chr8,74153565,74171765,ENSG00000274443.5_12,C8orf89,-
chr8,74202476,74208024,ENSG00000147604.14_10,RPL7,-
chr8,74206836,74237516,ENSG00000121039.10_7,RDH10,+
chr8,74332603,74659943,ENSG00000040341.18_14,STAU2,-
chr8,74600925,74791089,ENSG00000258677.2_14,ENSG00000258677,-
chr8,74692331,74791145,ENSG00000104343.21_17,UBE2W,-
chr8,74851403,74884542,ENSG00000154582.18_13,ELOC,-
chr8,74884671,74895018,ENSG00000175606.11_6,TMEM70,+
chr8,74903626,74941314,ENSG00000154589.7_7,LY96,+
chr8,75146934,75233775,ENSG00000104369.5_9,JPH1,-
chr8,75232847,75430242,ENSG00000104381.14_18,GDAP1,+
chr8,75736768,75767264,ENSG00000137558.9_8,PI15,+
chr8,75896739,75946793,ENSG00000121005.9_12,CRISPLD1,+
chr8,76320148,76479069,ENSG00000164749.13_13,HNF4G,+
chr8,77593473,77779517,ENSG00000091656.19_22,ZFHX4,+
chr8,77892493,77913280,ENSG00000164751.15_11,PEX2,-
chr8,79428574,79517502,ENSG00000171033.13_7,PKIA,+
chr8,79578284,79632000,ENSG00000104427.13_9,ZC2HC1A,+
chr8,79587977,79717758,ENSG00000104432.15_15,IL7,-
chr8,80523351,80578393,ENSG00000104435.14_6,STMN2,+
chr8,80674605,80680092,ENSG00000164683.19_16,HEY1,-
chr8,80830951,80942524,ENSG00000147586.10_14,MRPS28,-
chr8,80831094,80993010,ENSG00000276418.5_13,ENSG00000276418,-
chr8,80946979,81143467,ENSG00000076554.16_17,TPD52,-
chr8,81397853,81438500,ENSG00000205189.13_15,ZBTB10,+
chr8,81540685,81787016,ENSG00000164684.13_13,ZNF704,-
chr8,81880044,82024303,ENSG00000076641.4_9,PAG1,-
chr8,82192770,82197012,ENSG00000164687.11_7,FABP5,+
chr8,82352560,82359674,ENSG00000147588.7_9,PMP2,-
chr8,82370487,82373814,ENSG00000205186.4_9,FABP9,-
chr8,82390653,82395471,ENSG00000170323.9_9,FABP4,-
chr8,82437215,82502374,ENSG00000197416.5_11,FABP12,-
chr8,82569148,82598566,ENSG00000133731.10_13,IMPA1,-
chr8,82605865,82607293,ENSG00000253598.3_9,SLC10A5,-
chr8,82613568,82645138,ENSG00000104231.11_17,ZFAND1,-
chr8,82644682,82671750,ENSG00000164695.5_7,CHMP4C,+
chr8,82711815,82755101,ENSG00000104497.15_16,SNX16,-
chr8,85095021,85834079,ENSG00000184672.12_12,RALYL,+
chr8,86019449,86058315,ENSG00000133739.16_9,LRRCC1,+
chr8,86089388,86129387,ENSG00000133740.11_8,E2F5,+
chr8,86126282,86132650,ENSG00000176731.12_12,RBIS,-
chr8,86132815,86196302,ENSG00000185015.8_7,CA13,+
chr8,86239836,86291243,ENSG00000133742.14_17,CA1,-
chr8,86285664,86361269,ENSG00000164879.7_8,CA3,+
chr8,86376196,86393722,ENSG00000104267.10_7,CA2,+
chr8,86999551,87166454,ENSG00000147614.4_9,ATP6V0D2,+
chr8,87059337,87100850,ENSG00000147613.8_9,PSKH2,-
chr8,87226291,87333375,ENSG00000164893.9_9,SLC7A13,-
chr8,87354775,87490649,ENSG00000123124.14_8,WWP1,+
chr8,87480485,87526586,ENSG00000176623.12_17,RMDN1,-
chr8,87526663,87573726,ENSG00000085719.13_11,CPNE3,+
chr8,87566204,87755903,ENSG00000170289.13_10,CNGB3,-
chr8,87878642,88627447,ENSG00000176571.13_13,CNBD1,+
chr8,88882974,88886243,ENSG00000176566.5_9,DCAF4L2,-
chr8,89044238,89340254,ENSG00000156103.16_10,MMP16,-
chr8,90770033,90803292,ENSG00000104312.8_7,RIPK2,+
chr8,90914076,90940116,ENSG00000164823.11_15,OSGIN2,+
chr8,90936742,91015456,ENSG00000104320.15_16,NBN,-
chr8,91013632,91065861,ENSG00000104325.7_15,DECR1,+
chr8,91070835,91107703,ENSG00000104327.7_11,CALB1,-
chr8,91634222,91803860,ENSG00000180694.14_11,TMEM64,-
chr8,91803968,91971621,ENSG00000123119.12_7,NECAB1,+
chr8,91970698,91997466,ENSG00000253250.3_9,C8orf88,-
chr8,92006029,92053100,ENSG00000155099.8_11,PIP4P2,-
chr8,92082423,92099323,ENSG00000155100.11_15,OTUD6B,+
chr8,92114059,92231485,ENSG00000214954.9_11,LRRC69,+
chr8,92221721,92410383,ENSG00000147606.9_10,SLC26A7,+
chr8,92967199,93115613,ENSG00000079102.18_22,RUNX1T1,-
chr8,93895759,94029901,ENSG00000205133.12_13,TRIQK,-
chr8,94710788,94743755,ENSG00000188343.14_21,CIBAR1,+
chr8,94740382,94753245,ENSG00000183808.12_15,RBM12B,-
chr8,94767071,94831462,ENSG00000164953.17_14,TMEM67,+
chr8,94870034,94938296,ENSG00000164951.16_17,PDP1,+
chr8,95139389,95229531,ENSG00000079112.10_11,CDH17,-
chr8,95261480,95274578,ENSG00000164949.8_11,GEM,-
chr8,95384187,95487343,ENSG00000197275.14_10,RAD54B,-
chr8,95390604,95449180,ENSG00000265817.4_10,FSBP,-
chr8,95499916,95565757,ENSG00000164944.12_14,VIRMA,-
